geography_code,month_index,segment_code,segment_share,placeholder_flag,source_gap,placeholder_method
EU,114,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,114,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,114,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,115,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,115,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,115,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,116,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,116,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,116,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,117,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,117,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,117,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,118,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,118,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,118,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,119,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,119,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,119,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,12,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,12,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,12,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,120,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,120,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,120,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,121,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,121,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,121,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,122,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,122,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,122,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,123,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,123,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,123,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,124,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,124,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,124,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,125,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,125,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,125,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,126,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,126,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,126,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,127,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,127,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,127,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,128,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,128,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,128,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,129,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,129,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,129,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,13,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,13,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,13,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,130,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,130,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,130,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,131,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,131,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,131,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,132,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,132,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,132,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,133,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,133,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,133,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,134,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,134,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,134,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,135,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,135,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,135,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,136,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,136,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,136,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,137,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,137,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,137,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,138,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,138,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,138,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,139,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,139,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,139,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,14,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,14,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,14,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,140,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,140,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,140,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,141,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,141,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,141,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,142,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,142,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,142,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,143,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,143,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,143,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,144,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,144,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,144,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,15,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,15,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,15,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,16,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,16,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,16,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,17,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,17,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,17,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,18,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,18,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,18,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,19,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,19,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,19,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,2,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,2,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,2,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,20,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,20,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,20,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,21,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,21,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,21,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,22,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,22,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,22,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,23,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,23,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,23,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,24,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,24,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,24,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,25,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,25,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,25,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,26,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,26,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,26,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,27,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,27,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,27,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,28,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,28,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,28,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,29,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,29,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,29,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,3,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,3,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,3,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,30,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,30,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,30,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,31,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,31,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,31,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,32,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,32,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,32,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,33,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,33,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,33,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,34,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,34,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,34,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,35,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,35,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,35,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,36,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,36,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,36,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,37,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,37,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,37,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,38,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,38,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,38,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,39,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,39,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,39,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,4,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,4,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,4,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,40,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,40,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,40,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,41,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,41,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,41,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,42,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,42,1L_unfit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,42,RR,0.333333333334,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
EU,43,1L_fit,0.333333333333,yes,Raw workbook does not include approved Phase 1 segment mix source values.,neutral_equal_share_default
